org_uuid,industry,founded_year,score,raw_output
b25959c7-f78e-48bc-8df8-572accc8fa08,Fintech,2010,4.0,Answer: 4
b94556df-b6a1-4205-abf4-3cb973fa3cb6,Technology,2019,4.0,Answer: 4
be80369f-a83a-4eda-914c-719b0d1bcd37,Technology,2018,4.0,Answer: 4
bc4e7263-e6f3-422b-a2db-361b56fbe2cb,Life Sciences,2018,5.0,Answer: 5
90b6d75e-94e3-4b2a-bd2f-e6684c9b6c39,Life Sciences,2019,4.0,Answer: 4
2f17480c-9254-4966-b140-82269103dc66,Technology,2018,4.0,Answer: 4
23a4e287-e028-4539-9e77-5eb7a5b46492,Consumer Goods,2009,3.0,Answer: 3
96a7a256-571e-41e1-b8ca-c09bdc0aa043,Technology,2019,4.0,Answer: 4
db08af1b-fdb6-43d4-ab19-e6c5e976e88f,Fintech,2015,4.0,Answer: 4
3664e1f0-65ab-45e6-b375-1085c8ed7abe,Technology,2018,4.0,Answer: 4
ef86c83e-f5f4-4fc9-93b9-2d27e1c9c8d6,Consumer Goods,2018,4.0,Answer: 4
a2edd39c-84f1-4a65-af33-ade905e1144a,Technology,2019,4.0,Answer: 4
16a03dd5-99f1-4be1-b2a6-9f52cf5fe18a,Technology,2017,4.0,Answer: 4
a28bbabc-fc60-4b75-8983-9b0ab5f0c669,Technology,2019,4.0,Answer: 4
377e3555-2116-4a33-aa0c-8e9e6577e5b0,Life Sciences,2016,4.0,Answer: 4
7feb6bbd-40de-4a5e-9ce9-01f08a56f9dc,Technology,2019,4.0,Answer: 4
73b99fc9-75fe-4585-a49a-702027b1981d,Technology,2018,4.0,Answer: 4
c0589997-0400-4f23-b2d5-b9916a5d994a,Technology,2019,4.0,Answer: 4
3e4c0412-fe05-45c8-b4c2-09037636c2e7,Telecom,2017,4.0,Answer: 4
3e4c0412-fe05-45c8-b4c2-09037636c2e7,Life Sciences,2017,4.0,Answer: 4
3e4c0412-fe05-45c8-b4c2-09037636c2e7,Technology,2017,4.0,Answer: 4
71865016-83a1-4f64-a0ec-72cdc3a811f8,Consumer Goods,2012,4.0,Answer: 4
71865016-83a1-4f64-a0ec-72cdc3a811f8,Life Sciences,2012,4.0,Answer: 4
a1a36ef3-db83-4d6b-bba7-6af6ce267ddf,Life Sciences,2020,4.0,Answer: 4
dad52c7a-9350-49ff-aafc-4a0c294c06a2,Technology,2020,4.0,Answer: 4
e9d25f54-8500-44ce-bdb9-0881934b2cf5,Consumer Goods,2011,4.0,Answer: 4
d2c23b51-5d5e-4003-8f7b-b0a4d03d15a8,Technology,2019,4.0,Answer: 4
8e451516-4027-439e-9ca4-6081a3dfccc4,Telecom,2020,4.0,Answer: 4
8e451516-4027-439e-9ca4-6081a3dfccc4,Technology,2020,5.0,Answer: 5
b339cf14-0832-4eb5-9f2d-e38a4e6104a3,Cleantech,2016,4.0,Answer: 4
e7d25c4a-e78a-4653-90db-6ae607633801,Technology,2019,4.0,Answer: 4
3823d161-0029-475e-8699-352546051ff3,Transportation,2018,4.0,Answer: 4
3823d161-0029-475e-8699-352546051ff3,Life Sciences,2018,4.0,Answer: 4
5db2a072-42dd-46e8-aa25-a755b34edf05,Life Sciences,2019,4.0,Answer: 4
1e5b5459-0b01-453e-be45-cac1d3a39931,Fintech,2019,4.0,Answer: 4
1e5b5459-0b01-453e-be45-cac1d3a39931,Technology,2019,4.0,Answer: 4
caf52f70-4ed7-4ea0-bbb3-5e5cc04fc6c2,Consumer Goods,2017,4.0,Answer: 4
1abdad8c-6912-4fc3-9a53-5184bf6e9119,Cleantech,2019,5.0,Answer: 5
1abdad8c-6912-4fc3-9a53-5184bf6e9119,Technology,2019,4.0,Answer: 4
47035cf1-e743-4f6b-ac78-bf970055ea85,Consumer Goods,2012,4.0,Answer: 4
4a8d4f24-12a0-4656-bd76-5f655b5d562b,Technology,2019,4.0,Answer: 4
693c93e6-1019-4aee-b929-c3c2a5531f62,Technology,2020,5.0,Answer: 5
787f3d70-c6a1-48c2-af53-ba4ed7febb9b,Technology,2019,4.0,Answer: 4
0a707f9c-50b9-4c90-b711-31591d52e6c4,Technology,2020,4.0,Answer: 4
3ecdcde4-ba33-487d-8830-dd75756fd37c,Fintech,2019,4.0,Answer: 4
c29e2794-55ac-4b4f-b8fe-b8c0b5cf872d,Life Sciences,2011,4.0,Answer: 4
c29e2794-55ac-4b4f-b8fe-b8c0b5cf872d,Technology,2011,5.0,Answer: 5
e5de60d9-21ea-4740-9091-f1b309152a75,Technology,2019,4.0,Answer: 4
dadf8a16-7ea9-48b6-9201-5236b9792390,Technology,2019,4.0,Answer: 4
a3829cfc-7831-437d-bf4c-dc47acb845be,Life Sciences,2019,5.0,Answer: 5
0598c35b-c600-4517-926b-10f74fca10bc,Technology,2018,4.0,Answer: 4
c9386bd3-3bb1-47f3-88f5-9baa1b2d58d6,Fintech,2018,5.0,Answer: 5
c9386bd3-3bb1-47f3-88f5-9baa1b2d58d6,Technology,2018,4.0,Answer: 4
bae7fa5a-d4cf-4a36-bee2-339a5a9a8428,Media Entertainment and Gaming,2019,4.0,Answer: 4
c00bb954-95c4-4e31-b706-38fd6fbccff3,Consumer Goods,2018,4.0,Answer: 4
cd4e9a77-7ee3-4fd8-ad1e-fa2b1bd7d1ec,Fintech,2013,3.0,Answer: 3
cd4e9a77-7ee3-4fd8-ad1e-fa2b1bd7d1ec,Real Estate,2013,4.0,Answer: 4
1b963063-47c5-4cd5-9129-03d98e0da1c7,Consumer Goods,2017,4.0,Answer: 4
1b963063-47c5-4cd5-9129-03d98e0da1c7,Life Sciences,2017,4.0,Answer: 4
7dca3152-944c-4e86-8180-0499f94c6c8b,Technology,2018,4.0,Answer: 4
552e0480-fbcb-45f4-8a40-24f17f3a7355,Technology,2019,4.0,Answer: 4
e5904076-1f7d-4c5e-96de-48c408644096,Life Sciences,2012,4.0,Answer: 4
8a6c207e-9393-4ea2-9c51-40721e3a17b8,Consumer Goods,2018,4.0,Answer: 4
8a6c207e-9393-4ea2-9c51-40721e3a17b8,Technology,2018,3.0,Answer: 3
74b753ad-eaa5-44b7-b716-9cdcc9c6a0ab,Life Sciences,2016,4.0,Answer: 4
74b753ad-eaa5-44b7-b716-9cdcc9c6a0ab,Technology,2016,4.0,Answer: 4
a1fe11b8-056c-4257-a1bc-e13a5980821b,Technology,2016,4.0,Answer: 4
50be8c3f-0881-41f2-a57b-ddba3d00c2c1,Fintech,2020,3.0,Answer: 3
50be8c3f-0881-41f2-a57b-ddba3d00c2c1,Media Entertainment and Gaming,2020,5.0,Answer: 5
50be8c3f-0881-41f2-a57b-ddba3d00c2c1,Technology,2020,4.0,Answer: 4
7bfeb5f9-b16e-4bc9-bc5c-0ef740ce5411,Transportation,2018,4.0,Answer: 4
7bfeb5f9-b16e-4bc9-bc5c-0ef740ce5411,Technology,2018,4.0,Answer: 4
917457ce-4ce4-4ce7-a74f-3a94e01ad7b8,Technology,2018,4.0,Answer: 4
b87ef0b1-1d52-4f21-922c-7f18bd8820df,Cleantech,2018,5.0,Answer: 5
2b8a087c-ebd6-4783-affb-f8f3094ff561,Fintech,2017,4.0,Answer: 4
95850e3f-a09f-40f1-b656-189e6b2c0a4c,Fintech,2020,5.0,Answer: 5
5bc7e9b2-3d24-42c1-a793-1981e47e5b93,Life Sciences,2019,4.0,Answer: 4
7e5008a3-fb64-4489-9b57-b5a0b4555e41,Life Sciences,2018,4.0,Answer: 4
79a01b8e-ddc2-4647-9cf3-63b81a82f896,Technology,2017,5.0,Answer: 5
b194f1cd-d971-4d76-add5-4bbda56e25fd,Life Sciences,2014,4.0,Answer: 4
b194f1cd-d971-4d76-add5-4bbda56e25fd,Technology,2014,4.0,Answer: 4
a07d6881-6238-4976-a13e-27e2304911bb,Life Sciences,2018,4.0,Answer: 4
a07d6881-6238-4976-a13e-27e2304911bb,Technology,2018,4.0,Answer: 4
84078f5a-e4f6-4b8e-aed5-f2706e538c96,Technology,2019,4.0,Answer: 4
9d0eb2d4-5446-4c17-bd0a-6c22a122e72a,Technology,2010,4.0,Answer: 4
3107eb20-99b8-414f-bf2a-22348efabe3c,Technology,2016,3.0,Answer: 3
bd0b2a44-adf5-4ba1-b523-5cccbc343aa2,Life Sciences,2017,4.0,Answer: 4
d45a148b-76cd-4e89-96d6-b617031ae935,Fintech,2010,4.0,Answer: 4
555210dd-37f7-4205-b304-11c880033072,Transportation,2018,4.0,Answer: 4
555210dd-37f7-4205-b304-11c880033072,Technology,2018,4.0,Answer: 4
9916cfaa-531b-4eea-8934-7e777020fef0,Fintech,2019,4.0,Answer: 4
9916cfaa-531b-4eea-8934-7e777020fef0,Technology,2019,4.0,Answer: 4
d10da549-2bef-4b50-a18a-41d86d05d6b3,Media Entertainment and Gaming,2019,4.0,Answer: 4
6a61e5f4-1765-4da0-bf95-991cecfa1736,Life Sciences,2016,4.0,Answer: 4
cdcec0bc-52fb-45ae-b0ca-0aabbaa321a9,Life Sciences,2019,5.0,Answer: 5
5108aac9-c870-4668-a0e9-ded02e69be0e,Technology,2018,4.0,Answer: 4
855405ae-d481-4efa-a458-836b1ba435a1,Technology,2020,4.0,Answer: 4
a48cf343-7c5d-4551-b59d-0163c2f4882b,Fintech,2020,4.0,Answer: 4
a48cf343-7c5d-4551-b59d-0163c2f4882b,Technology,2020,4.0,Answer: 4
c4aff30b-148b-4b9a-a9b8-92d8e006db2e,Life Sciences,2019,4.0,Answer: 4
a35617be-5801-4c5e-bee6-d9b84fec4316,Real Estate,2014,4.0,Answer: 4
e208ede2-2fc1-41cf-8b13-d9ae675918c2,Technology,2018,4.0,Answer: 4
3906bcc8-cd45-4acc-a02a-89691e32c61a,Technology,2020,4.0,Answer: 4
65a0c91e-985f-460a-9e1b-9ca988bd27b6,Life Sciences,2019,4.0,Answer: 4
65a0c91e-985f-460a-9e1b-9ca988bd27b6,Technology,2019,4.0,Answer: 4
6730384a-e96e-4081-a85c-2fb2482a3b22,Life Sciences,2017,4.0,Answer: 4
f462e4a7-2193-4220-9119-2281f8e53fc6,Life Sciences,2018,3.0,Answer: 3
494d104c-3d83-42c3-a462-8f7d02fb9d80,Technology,2019,4.0,Answer: 4
e44c76c7-e39a-476f-ba78-554e9e839708,Technology,2018,4.0,Answer: 4
8159ab78-26c5-4c93-8cec-a16541d175cf,Real Estate,2017,4.0,Answer: 4
67b7c28e-a9f7-4733-854e-208d8da9f677,Life Sciences,2014,3.0,Answer: 3
da1ff040-3354-4e06-b8cb-d3df58f1e58b,Real Estate,2016,4.0,Answer: 4
37f0cc7e-cc9f-427a-b93c-eebdf8a43861,Technology,2017,5.0,Answer: 5
69824e0f-b093-4d78-874a-df38450378de,Life Sciences,2016,4.0,Answer: 4
b8d91070-7968-4739-9ace-a259247f1f63,Technology,2019,3.0,Answer: 3
4f10bd2a-416b-40e8-b323-3ef902ca61fb,Technology,2015,4.0,Answer: 4
889e4eac-c07f-4017-b55b-02004319701e,Technology,2018,4.0,Answer: 4
21710f7b-6af7-41c6-b19f-e3a13a395bf9,Technology,2013,4.0,Answer: 4
a9f98a0c-62cd-4a2b-aa1e-036ee2f8a448,Technology,2018,4.0,Answer: 4
cf83d739-83ea-4bb1-8ccf-45c2a31b3047,Technology,2018,4.0,Answer: 4
705abeb2-b8fd-48fb-a5eb-6bc2f05b0985,Media Entertainment and Gaming,2010,4.0,Answer: 4
705abeb2-b8fd-48fb-a5eb-6bc2f05b0985,Technology,2010,4.0,Answer: 4
5a1f2341-aa3f-418b-a0e7-aad62eb98098,Consumer Goods,2016,4.0,Answer: 4
5a1f2341-aa3f-418b-a0e7-aad62eb98098,Technology,2016,4.0,Answer: 4
2b8d66e6-d2f6-45f5-b49a-47db3e80481a,Real Estate,2019,4.0,Answer: 4
0db15eef-3f42-4c84-8b89-a2493c49626f,Life Sciences,2016,4.0,Answer: 4
7d5232c2-4e1b-4a51-9630-db56868708db,Life Sciences,2019,5.0,Answer: 5
7d5232c2-4e1b-4a51-9630-db56868708db,Technology,2019,4.0,Answer: 4
db925d15-134c-4b1f-8e0c-f6a989c27924,Transportation,2015,4.0,Answer: 4
db925d15-134c-4b1f-8e0c-f6a989c27924,Technology,2015,3.0,Answer: 3
f3d11d70-7ca4-4c59-8b4e-e32da3222906,Technology,2019,4.0,Answer: 4
0d9f74b7-412d-40d8-bc3e-5947eb77fdaa,Technology,2017,4.0,Answer: 4
be728757-2b4f-4ba8-8683-afcbe8f78f47,Fintech,2019,4.0,Answer: 4
be728757-2b4f-4ba8-8683-afcbe8f78f47,Life Sciences,2019,4.0,Answer: 4
cc860523-3e74-423a-923f-60cd34a3de22,Technology,2020,4.0,Answer: 4
bf3deb7f-fe10-415f-bcb7-b60b29f03ac4,Life Sciences,2018,5.0,Answer: 5
8949a866-f0b2-4862-90e7-026209a72f34,Technology,2019,4.0,Answer: 4
c5fcfdb5-6bb8-454c-a695-c2a7f1451eb1,Transportation,2019,4.0,Answer: 4
139f6545-2997-43d8-a578-a2b719212bb6,Technology,2018,4.0,Answer: 4
754b2a21-9aea-4214-b697-e9ded7ef8d5e,Consumer Goods,2009,3.0,Answer: 3
7fe77ea1-0ddf-4d3e-9808-07e4ac0dacdc,Technology,2017,4.0,Answer: 4
fa976833-5b94-437c-b22e-faa1e9b3d6bb,Technology,2009,3.0,Answer: 3
c9075bfc-078e-451a-8c0b-a0881afb82d0,Transportation,2015,4.0,Answer: 4
3b3a3399-113d-430e-802d-fb0889e856e7,Technology,2018,4.0,Answer: 4
4a808029-3c2e-4e5e-b838-d857746569fa,Fintech,2017,4.0,Answer: 4
4a808029-3c2e-4e5e-b838-d857746569fa,Technology,2017,4.0,Answer: 4
7db044a7-1329-43ec-a960-c1e12c90b021,Telecom,2019,4.0,Answer: 4
7db044a7-1329-43ec-a960-c1e12c90b021,Technology,2019,4.0,Answer: 4
524fe2d5-a672-4f94-89b1-a9e91a9fff58,Consumer Goods,2016,4.0,Answer: 4
524fe2d5-a672-4f94-89b1-a9e91a9fff58,Technology,2016,3.0,Answer: 3
ae5de257-b5c5-499b-b7be-fde729ab39b1,Technology,2018,4.0,Answer: 4
23a27a33-c685-4e6e-a076-2a05f0526162,Life Sciences,2020,4.0,Answer: 4
23a27a33-c685-4e6e-a076-2a05f0526162,Technology,2020,4.0,Answer: 4
a6ee9fb9-4c84-4333-b6ae-3bc5c76ede21,Media Entertainment and Gaming,2020,5.0,Answer: 5
a6ee9fb9-4c84-4333-b6ae-3bc5c76ede21,Technology,2020,4.0,Answer: 4
5ba4444b-e7b2-44bc-b533-ff6b45344d0c,Real Estate,2019,4.0,Answer: 4
15086d24-15a7-4189-ad45-373794f3c37d,Life Sciences,2019,4.0,Answer: 4
d65024d7-58fb-4788-ad27-6218f7d93f55,Technology,2017,4.0,Answer: 4
59020926-91f6-4527-b433-165aa0537881,Life Sciences,2017,4.0,Answer: 4
4eda96e9-18e8-42ea-a185-739ab9faff2e,Transportation,2016,4.0,Answer: 4
3f9734ac-28c1-42f9-8702-00255f40fdf6,Life Sciences,2017,4.0,Answer: 4
c9fad1f9-09f6-4d8b-bdc8-e085e9f3ea69,Life Sciences,2019,4.0,Answer: 4
c9fad1f9-09f6-4d8b-bdc8-e085e9f3ea69,Technology,2019,4.0,Answer: 4
32c38113-d1a9-4ca0-9529-b81676e15d46,Life Sciences,2019,4.0,Answer: 4
fa8e9f78-3a16-4fd4-bf75-5539990c671b,Life Sciences,2018,4.0,Answer: 4
ed4897ad-1209-423b-8e46-c57f8ce43960,Life Sciences,2019,4.0,Answer: 4
ed4897ad-1209-423b-8e46-c57f8ce43960,Technology,2019,4.0,Answer: 4
eb03e4d4-624b-4f5b-b1f6-159e0c01e3ee,Technology,2019,4.0,Answer: 4
a6d09941-9fd1-4260-9283-15d323b83f0d,Consumer Goods,2019,4.0,Answer: 4
a6d09941-9fd1-4260-9283-15d323b83f0d,Technology,2019,4.0,Answer: 4
68476439-a0d3-44d9-806e-1e7a30bfc8d3,Media Entertainment and Gaming,2011,4.0,Answer: 4
573295c6-70f8-427d-be69-f748ac1d8629,Life Sciences,2018,5.0,Answer: 5
7ab61624-a0ba-4f4c-88df-d3800f625e19,Technology,2018,4.0,Answer: 4
8cb812dd-4738-41f5-b5dc-6d006937881a,Fintech,2017,4.0,Answer: 4
fb0c1b2c-3515-4de9-9c36-c024b7795df4,Life Sciences,2018,4.0,Answer: 4
606531e6-8773-40d2-8067-4edd57dcc0d2,Life Sciences,2017,4.0,Answer: 4
d2351b92-1468-4da2-aa1a-b5e4169b938c,Life Sciences,2019,5.0,Answer: 5
15614d0f-c1ca-453f-b6f7-443513c031a5,Life Sciences,2018,4.0,Answer: 4
15614d0f-c1ca-453f-b6f7-443513c031a5,Technology,2018,3.0,Answer: 3
eeb49f5a-abb4-464c-930e-a67f9d14c3a2,Technology,2020,4.0,Answer: 4
80492a87-310e-4d59-9923-718871ce74ef,Technology,2019,4.0,Answer: 4
84a49fc7-540a-4b01-ad13-320472252757,Technology,2019,4.0,Answer: 4
c8b91340-4c00-4b63-a5fb-1be27f78d957,Cleantech,2017,4.0,Answer: 4
c8b91340-4c00-4b63-a5fb-1be27f78d957,Technology,2017,4.0,Answer: 4
73b07264-ec9b-49ae-b6b8-20b1db61e536,Life Sciences,2019,4.0,Answer: 4
3d6afd0d-1e69-479b-a769-a41aaa3f888e,Consumer Goods,2017,4.0,Answer: 4
3d6afd0d-1e69-479b-a769-a41aaa3f888e,Technology,2017,4.0,Answer: 4
7b21d244-fc2f-4189-9b94-0f318f31df89,Technology,2020,4.0,Answer: 4
febc4917-e214-47da-804b-a0108b7a730b,Technology,2017,5.0,Answer: 5
f93e8a35-cfa8-49d7-9734-5e9ae0c14224,Life Sciences,2019,4.0,Answer: 4
e5fde007-87f7-48a4-b3e1-e74a11236702,Technology,2019,4.0,Answer: 4
bd5be5a0-f823-408c-9379-0c294e3ed2d8,Media Entertainment and Gaming,2017,4.0,Answer: 4
bd5be5a0-f823-408c-9379-0c294e3ed2d8,Technology,2017,4.0,Answer: 4
f6f2d70f-9f44-4dc7-b519-761bccada74a,Life Sciences,2019,4.0,Answer: 4
1b7f4aaa-9702-4149-9494-3adcef0fc1c6,Technology,2009,4.0,Answer: 4
ba4604e1-fa69-40ee-9ce5-5cd9caf2cf3c,Technology,2019,4.0,Answer: 4
bf67cdd1-34ed-412e-ac9e-24a44993fcab,Technology,2020,4.0,Answer: 4
e7eaaad3-053b-4e88-afa7-f3249bc8e204,Consumer Goods,2014,4.0,Answer: 4
5e33968d-7735-4d6f-8994-732fb5f4bd51,Life Sciences,2019,4.0,Answer: 4
7a578c50-29bd-4446-9036-1620f8632a22,Consumer Goods,2015,4.0,Answer: 4
54d3096f-119d-4dd8-a84b-84c4ab2d0a76,Consumer Goods,2014,4.0,Answer: 4
54d3096f-119d-4dd8-a84b-84c4ab2d0a76,Technology,2014,4.0,Answer: 4
d978c603-832a-4a4e-a201-831b49101260,Fintech,2007,2.0,Answer: 2
5d1acfd8-3e84-45ac-a647-6607640d70bd,Transportation,2019,3.0,Answer: 3
5d1acfd8-3e84-45ac-a647-6607640d70bd,Technology,2019,3.0,Answer: 3
4e12f3f4-33cf-4d05-a678-5fca4ccbe298,Life Sciences,2017,4.0,Answer: 4
d263bbbc-ba14-4e8f-a662-d258f5b12951,Consumer Goods,2020,4.0,Answer: 4
848e87ff-25c2-49c7-a8b5-10fb9bae1cef,Technology,2018,4.0,Answer: 4
a50cf353-9e1a-4e8c-bf19-381f0ad2b216,Technology,2019,4.0,Answer: 4
c6d22288-408e-492a-b1c3-43cb1f9faa6c,Consumer Goods,2019,4.0,Answer: 4
545d6460-9877-43a0-8c46-1bf3c16279b0,Consumer Goods,2018,4.0,Answer: 4
545d6460-9877-43a0-8c46-1bf3c16279b0,Technology,2018,4.0,Answer: 4
900d687e-533b-4b39-b49b-87616debc38d,Real Estate,2018,4.0,Answer: 4
e5a699a7-3a9c-4cc8-8c3f-63a98052aea5,Technology,2016,4.0,Answer: 4
126afd47-36f2-4105-98b1-5f7d3a637c23,Life Sciences,2019,4.0,Answer: 4
d57e51f9-d454-4033-8ff3-b6574f5ced46,Technology,2013,4.0,Answer: 4
9316523f-9958-45cf-ac72-5c8e0888fe97,Fintech,2020,4.0,Answer: 4
9316523f-9958-45cf-ac72-5c8e0888fe97,Technology,2020,4.0,Answer: 4
7d7d90e0-95a9-45d7-8584-15ae21b2f5d6,Cleantech,2019,4.0,Answer: 4
7d7d90e0-95a9-45d7-8584-15ae21b2f5d6,Technology,2019,4.0,Answer: 4
7d7d90e0-95a9-45d7-8584-15ae21b2f5d6,Transportation,2019,4.0,Answer: 4
ff5165cf-2d99-4a6c-a445-a2688fe5c5e8,Technology,2019,4.0,Answer: 4
41312006-e2bf-4474-9559-748d6977df6a,Technology,2019,4.0,Answer: 4
3ae225cd-efa4-4084-85f1-09205fbe022c,Technology,2019,4.0,Answer: 4
6804e06e-6f32-40b4-a40d-51947a39efe7,Fintech,2019,3.0,Answer: 3
06869e38-7eb3-4b26-ac7a-be5f73d7da26,Technology,2019,4.0,Answer: 4
e53ebe92-60d7-4524-a1ab-4dde2d3e6a35,Technology,2021,4.0,Answer: 4
3ee347aa-9302-469f-b7f3-225ef66b8487,Fintech,2020,4.0,Answer: 4
3ee347aa-9302-469f-b7f3-225ef66b8487,Technology,2020,5.0,Answer: 5
493448ea-5bf9-476c-88d3-45f7b1991728,Fintech,2019,4.0,Answer: 4
493448ea-5bf9-476c-88d3-45f7b1991728,Technology,2019,5.0,Answer: 5
6853151f-177a-4293-815c-93479cb9287a,Consumer Goods,2016,3.0,Answer: 3
6853151f-177a-4293-815c-93479cb9287a,Technology,2016,3.0,Answer: 3
f4b6c41e-e902-4197-81b6-8ac3f5ac4cca,Fintech,2011,4.0,Answer: 4
f4b6c41e-e902-4197-81b6-8ac3f5ac4cca,Consumer Goods,2011,4.0,Answer: 4
019994fc-75cf-4b74-8de0-906862b65efa,Technology,2021,3.0,Answer: 3
78fa5be6-39f9-444d-89a9-430daa80add7,Technology,2017,4.0,Answer: 4
bdd78f93-ea00-46dd-be1b-82830a9097fe,Technology,2019,4.0,Answer: 4
d7d43fbc-b20e-4de4-8742-0569f28b89bc,Fintech,2018,4.0,Answer: 4
d7d43fbc-b20e-4de4-8742-0569f28b89bc,Technology,2018,4.0,Answer: 4
cf16f2b3-4f14-4683-94ca-c637d99cb2aa,Transportation,2020,4.0,Answer: 4
c00d7048-abb3-4760-bbbb-9e3abe748dd3,Transportation,2018,4.0,Answer: 4
a5651220-fb2e-44bf-9812-e8580eefd8ab,Consumer Goods,2018,4.0,Answer: 4
28701505-dd75-4595-9e4f-72283bce6860,Consumer Goods,2015,4.0,Answer: 4
24d32feb-2ecd-4ec3-9e37-8e5811ac61d5,Life Sciences,2018,4.0,Answer: 4
24d32feb-2ecd-4ec3-9e37-8e5811ac61d5,Technology,2018,4.0,Answer: 4
157fadcd-43ad-4586-89ae-4fde34deb1fa,Technology,2019,3.0,Answer: 3
36ef2a28-0615-45bb-ac23-d1e438a31662,Technology,2019,4.0,Answer: 4
8e8051b3-adf1-489a-afdb-c7cbc321b7ad,Technology,2019,4.0,Answer: 4
b0e14c71-5a22-445d-b0b7-e71b663e2dd4,Consumer Goods,2018,4.0,Answer: 4
2854cf2d-10c8-4f11-94fb-113cc84bab5f,Fintech,2018,4.0,Answer: 4
a200eb4f-afdd-4913-9366-62b20eeaa719,Technology,2019,4.0,Answer: 4
8eb1cd19-1f5a-4ae0-9712-ddf43c8c6756,Life Sciences,2019,5.0,Answer: 5
e2615122-6d9f-45f8-bcc0-106fb850a571,Technology,2019,4.0,Answer: 4
fd20090f-1dbb-4db5-b418-508a13fd91b3,Media Entertainment and Gaming,2020,4.0,Answer: 4
fd20090f-1dbb-4db5-b418-508a13fd91b3,Technology,2020,3.0,Answer: 3
2257afed-5b1e-4052-a196-016900c95ac0,Real Estate,2018,4.0,Answer: 4
4c763f3e-16d1-49f2-bf80-c0753892ec8e,Technology,2019,4.0,Answer: 4
06369629-a1ca-48be-b164-f2ae2632f6ae,Technology,2020,4.0,Answer: 4
ae803166-9d13-41ff-866f-3cb4b21b478a,Technology,2019,4.0,Answer: 4
69928fe8-076b-4367-9780-791b60945a7a,Technology,2020,4.0,Answer: 4
1c34ffd8-c060-481d-aa03-581ebc93ab6f,Fintech,2019,4.0,Answer: 4
1c34ffd8-c060-481d-aa03-581ebc93ab6f,Technology,2019,4.0,Answer: 4
515c2c35-aa86-4eeb-be41-87a08e8d700c,Technology,2018,3.0,Answer: 3
08621916-cea7-40f3-9a00-4ce29e60464d,Fintech,2019,3.0,Answer: 3
08621916-cea7-40f3-9a00-4ce29e60464d,Life Sciences,2019,4.0,Answer: 4
90c69a60-08b6-4fcd-a29b-2765739aeb70,Technology,2020,4.0,Answer: 4
7ac77094-ba00-46c4-a8c0-0f367d93c762,Fintech,2020,4.0,Answer: 4
7ac77094-ba00-46c4-a8c0-0f367d93c762,Life Sciences,2020,4.0,Answer: 4
eae3486b-8344-44e0-907c-99788a10dbc1,Real Estate,2017,4.0,Answer: 4
b0b70c82-723d-4b34-a2f4-fbfb0b6fa602,Fintech,2018,4.0,Answer: 4
48b3c61f-6f0a-4b2d-b330-cbc97ade3af6,Technology,2019,4.0,Answer: 4
4ba06ab6-ebb7-4f32-8960-4482df194db1,Fintech,2019,4.0,Answer: 4
4ba06ab6-ebb7-4f32-8960-4482df194db1,Life Sciences,2019,4.0,Answer: 4
4ba06ab6-ebb7-4f32-8960-4482df194db1,Technology,2019,4.0,Answer: 4
6ad5dd02-78b1-487b-bb66-586769c1a335,Life Sciences,2019,4.0,Answer: 4
2b0f916a-4370-4f93-9452-fc3bcebaf359,Technology,2020,3.0,Answer: 3
161c30d5-435f-4911-b17a-90394af87acc,Technology,2019,4.0,Answer: 4
203011f2-e754-49b5-b7a1-9d79f626417a,Consumer Goods,2016,4.0,Answer: 4
e510b5be-b62b-4050-a5cd-297c16c4ea40,Technology,2016,4.0,Answer: 4
81873dbb-c91b-44cc-a3e3-a58b3f2328c7,Technology,2023,4.0,Answer: 4
4561d130-7060-4377-b374-cd849c1605f9,Media Entertainment and Gaming,2019,4.0,Answer: 4
500d1406-152c-4681-9d7b-d8cc593c0a8d,Life Sciences,2019,5.0,Answer: 5
8c8e36de-7ef1-4169-a493-19484276f377,Consumer Goods,2016,4.0,Answer: 4
9c2d70fa-21c8-49b0-b3bb-74a3ea718a8d,Technology,2019,4.0,Answer: 4
34da5328-65e5-4f0b-b1fd-f6dca72a40ef,Technology,2020,4.0,Answer: 4
480cf758-52bc-408a-9066-1382bb8c7340,Life Sciences,2019,4.0,Answer: 4
99029ebd-62ac-4947-b11f-2884a1697204,Cleantech,2020,5.0,Answer: 5
99029ebd-62ac-4947-b11f-2884a1697204,Technology,2020,4.0,Answer: 4
d2f9b4a5-3c4c-426c-993d-0a3ef8b91b23,Cleantech,2019,1.0,Answer: 1
8e8827c8-6fdf-49a5-834f-c85868de0605,Media Entertainment and Gaming,2017,4.0,Answer: 4
007e00a0-fdb4-4137-8399-936249442e9f,Technology,2019,4.0,Answer: 4
0476111d-86ce-4716-a325-50ec0c1b4b99,Transportation,2015,3.0,Answer: 3
6273e4e2-8e2d-460c-acf8-3802414ef8d3,Transportation,2015,3.0,Answer: 3
9f220443-9afc-40a3-b5ad-81911aacd441,Life Sciences,2017,4.0,Answer: 4
797c8815-9313-4ffe-959d-ed8cb565a7e8,Technology,2021,4.0,Answer: 4
ba19226f-26f5-4ba3-865e-4793042f489c,Technology,2020,4.0,Answer: 4
b1fa176f-32cb-405c-8889-4cca8565e41d,Technology,2019,4.0,Answer: 4
6e3618bc-86d7-49e1-811e-f8007adfcb16,Life Sciences,2017,3.0,Answer: 3
