org_uuid,org_name,score,raw_output
535bc602-4867-4bde-a3c0-04b1e8f0c871,Mindful Care,3.0,"Answer:
3"
a9b9228c-2491-4780-b6eb-135c308a3641,Lean Financial,3.0,"Answer:
3"
7127ae49-897f-498b-b392-66c3b116d7a3,LingoHealth,3.0,Answer: 3
fca68d62-20f6-41fc-a7bb-2840427e0a62,TackleHack,3.0,3
8575a5ba-147e-4074-9373-3848a0e02b4f,Everest Transportation Systems,3.0,3
6cd4e1e5-5777-4d6f-be2b-bdf1c62966e5,Khaite,3.0,3
5f72c9df-5751-4dc8-b360-51d6be9f373d,BidMyListing,3.0,3
e21f0e88-c4e8-45d3-8b2d-207849b326e9,General Galactic Corporation,4.0,Answer: 4
30d7b6d6-78e8-4787-9881-98aeb9993c99,VRTCL,3.0,Answer: 3
4a6e506c-6e67-4688-b07e-dc8b6421edee,AKKO,4.0,Answer: 4
9d7ffc3e-a8c5-4b7c-921b-c5cd1ab90d5c,Get Joy Food,2.0,Answer: 2
db0e8d18-e524-4fb5-9702-759dad212f6f,Wonder Sciences,3.0,3
80d93420-6f27-4292-bbee-3ffa33186712,MindFlow Design,3.0,Answer: 3
833fc3c2-69fe-4c06-b264-877065d0bfe7,Vero Technologies,3.0,Answer: 3
a601169b-e10e-45b8-a42a-d0a00751880c,Akamai,2.0,Answer: 2
94f2fe46-bcf9-4fbb-8b33-fdd64d52d8e9,Velma,4.0,Answer: 4
7d79bf3e-7a22-4e85-8a68-a82893894745,Katmai Tech,3.0,Answer: 3
698a4512-ed4f-4956-b528-fcf9995b5a30,OTTera,3.0,Answer: 3
1b8d8dae-5258-4e30-9985-f0c0bfa794f2,Atlys,3.0,3
d90eb296-cdd8-4d8e-a217-ecfbf00dc437,.sfty,3.0,3
d2151647-038c-452d-9394-1233f655539e,Selfmade,1.0,"1

Note: The rating is based"
9aa1ed0d-d3fc-4b78-a0dd-68b5d536aaed,Sundays,3.0,Answer: 3
aa1a3563-dda0-41ea-95fb-b3dee0b5c789,Duet BioTherapeutics,3.0,3
ad48b395-43a1-45f0-a3fe-dec04bac1c17,Arx,1.0,"1
2
3
4
5"
ad41f3a5-a3c1-490e-9851-7edab38d59bd,Jihi,4.0,[Assessment: 4]
d21116e6-21f8-4112-aed8-8f11201bbc36,10.40.10 Fitness,2.0,2
fc4374ba-16dd-4fa8-b729-22cb3b684494,National OnDemand,3.0,3
5e1a9521-466d-4d20-9e8d-ab4867a30d8e,Plus Plus,4.0,Answer: 4
32d37a32-b227-4be2-a068-3fe2097b67d2,VoiceBrain,5.0,[Answer: 5]
12804b12-3258-4364-b0d7-ea588d6c2b40,Loaded,2.0,2
02d8e248-b762-4b52-8e30-ab1857cfade7,AskAway.io,3.0,3
12724b73-3e52-4161-a639-1c4fb544d8f7,Humanity Health,4.0,4
ee27f35c-5a25-4403-8c4b-058241b954d5,Finalytics.ai,3.0,3
316a370c-de7b-4633-a5eb-7dd525c4b65f,BayMedica,4.0,Answer: 4
393c5217-3bae-468a-8f32-24721e68fd54,Walking Fish Therapeutics,3.0,3
ce959233-b7e6-4011-a0ab-4b8f5d5f1a26,Volato,3.0,Answer: 3
fc2e5cf2-062b-420a-bf55-b3850593fe3e,Recap Home Loans,3.0,3
e2bbe0fc-c37a-4498-bc31-71edefd1e737,Zenaciti,5.0,Answer: 5
590c474b-d0b3-4377-a099-e46e53abc0aa,Sober Sidekick,3.0,Answer: 3
d6fb29c4-bbf2-4519-bb2f-805ccdbb4b35,Fable,3.0,3
e7b1c7ed-820f-4cde-bb3b-158f19898fb2,Oyster,4.0,Answer: 4
82cf7ac3-d7d3-45e3-be1d-b83c43ac67c6,Melonfrost,4.0,Answer: 4
e5a66fbc-b960-470f-b1ff-27a979f90a1c,FirstRoot,3.0,Answer: 3
c8962183-3298-4dce-b181-677f26654a29,Chapter,4.0,Answer: 4
3d210017-2086-4f61-b034-f8783d508542,Enterstate Capital,3.0,Answer: 3
de0a7963-0998-4bad-a420-fb9d1240f193,Condorsay,3.0,3
4d7c97a9-39e8-42c2-b448-9a4dfbff7127,Canvas,3.0,Answer: 3
ac6181e2-83fc-4e96-842f-1f8aa552a5f6,Bubblehouse,3.0,Answer: 3
266fa9eb-85ee-489b-b647-2f34d4d32cd6,Proof Diagnostics,4.0,Answer: 4
6191c386-c2f2-49cb-9e86-0011b166b74e,Highlight,4.0,Answer: 4
b9b75ab7-a1d4-4711-a15b-a296c605145c,Debbie,4.0,Answer: 4
c90529f8-f966-41ed-8cc8-c0a99f8f2658,InsurMedix,3.0,"Answer:
3"
3793bd91-fb5b-4dbe-84af-2b756f0c1db0,Grafbase,3.0,3
ae9c0078-1a44-4c1c-8695-56b1b99e3b24,Pulzaid,3.0,3
cb5a43f0-23df-4c93-9557-1ab25abfd487,Christ Health Center,3.0,Answer: 3
33e83a4a-5c87-4644-be4c-f3bc90ebbc5d,Ventura,3.0,3
53cfa842-74d5-40a5-8a40-71c915232d52,Impact Suite,3.0,Answer: 3
59879557-73b8-4b9b-b52c-6173f183f2b8,Panelfox,2.0,Answer: 2
2037e788-ec11-447a-bb3a-cd90cf5489e4,4CRisk.ai,4.0,Answer: 4
fca1c618-3ca8-44e6-b052-e8a25cf85e98,SciQuiry,4.0,Answer: 4
fa93a0d4-7e15-45d8-a51f-62448a9e783a,Oat Haus,3.0,Answer: 3
85791fba-14f1-450b-ba06-3f31053d5cda,Aglyn,4.0,Answer: 4
9d5397e0-e01d-4fb4-be86-5f24b72bf07b,Colossal Biosciences,5.0,[Answer: 5]
693fabaf-0bed-4b8f-bab7-70fa25573f11,Zyppy,3.0,Answer: 3
5f41efc7-fbd0-4988-98c4-fb5239410daa,CRED iQ,3.0,Answer: 3
dfb34ce7-0d26-4347-9058-4bb93d562d92,Alliant Partners,4.0,Answer: 4
c82f0645-685f-4d97-9c0c-b1b10c794216,Ancova Energy,2.0,Answer: 2
742f3f62-b0fb-43bf-aefb-0720d92d65cf,Statt,5.0,[Answer: 5]
fd309c85-f729-4cfe-bdbe-46a06c354c50,28 Gorilla,2.0,2
ac4136fb-457d-4598-b82d-e20ead007359,Daybreak,3.0,3
185d7bed-b6da-437c-b8bf-01e24a1c27b3,SmartLabs,5.0,Answer: 5
971b8189-ca60-4566-8640-ea607b6d10e3,HealthCare Compliance,2.0,2
16877257-5982-4495-ba9d-c0c3ebfe5591,PlatePick,2.0,Answer: 2
357f1d82-75ac-4e72-ab2b-4fa7f86f1b98,Flowlie,3.0,Answer: 3
53c7846c-7d4e-48a7-8891-7c39e3849f0a,SKUSavvy,3.0,Answer: 3
755407d7-4dd5-4c91-a62e-d7fa95888ec3,Harrison Strowd,3.0,3
ff00d13c-2338-466f-b2cc-9640e62f2829,Darkblock,3.0,Answer: 3
a6450cbe-86de-4e91-b827-377bbc036ad3,Shvasa.com,3.0,Answer: 3
8734a56d-ad14-42be-81e2-1ecb037a53c5,Healthcare Building Solutions,2.0,Answer: 2
b5f1b471-af58-4016-8eb7-fc2382ea2a85,Fearless Sports,2.0,Answer: 2
594dea53-87bb-4524-ad4a-6cc341f7faf9,Sageworx,3.0,Answer: 3
ccd06a73-8ec6-43f8-bf62-2b9d58f65e9b,Kyros.ai,3.0,3
cd0e35ce-12f4-470d-847a-245faeedaccc,Eget Liber,2.0,Answer: 2
f2e9392b-79d8-4d6b-94a2-332b042c5828,Mighty Earth,3.0,3
c49f1afb-7e85-409a-a14d-e3714a01fb9b,Sokn Engineering,3.0,3
dfc4e8fc-c996-4c54-96d5-2153d75339ee,DeHorizon,3.0,"Answer:
3"
d2dffb05-d9af-41be-90db-b93cc7b699f9,Salvo Health,3.0,3
5b6daed4-f47b-488d-aab9-d69a87c83a43,Kura Skin,3.0,3
b66533be-105e-4d98-bd73-1e8094c4cf05,blockchain.art,3.0,Answer: 3
71e36e5b-2848-40cf-8541-383022d70a1d,LifeAt,3.0,3
8bc8c5ac-4fa6-4120-81de-a3e6a260ec10,Wizco,3.0,Answer: 3
232453b7-f9ac-49f1-97db-e3b9dc42d8cc,S3 Group,4.0,Answer: 4
922051c9-e73f-4752-9712-0551dddc9c4b,Delfina,4.0,Answer: 4
284b33ea-749b-41ce-95ad-ce5ba28da93e,MatterFi,2.0,Answer: 2
56a2e5fd-990a-4f13-bbfc-b1c5db6555fb,HyperFog,3.0,Answer: 3
a817190b-9e8e-461e-9037-092e818523e0,Journey Clinical,2.0,2
974fe358-e902-4db5-a5b1-36822d2fee79,Video Notebook,5.0,Answer: 5
702bcebe-e9f3-4641-a801-49ee6b896f19,Venue,3.0,3
81af380c-1382-4f52-b7d2-bfb38e1c5632,Aktivate,3.0,3
c084244d-a666-4f92-a1fd-119ac90e0d8d,BrightSpot Automation,3.0,3
e05124db-8c36-4c20-a8ff-ab02df23f391,Cipher Mining,4.0,Answer: 4
66ebe6f0-1465-47e8-89aa-616eb027d8e3,Mabel,4.0,Answer: 4
91c33f03-5092-41ba-9771-03dd184c30b1,Gooder Foods,5.0,Answer: 5
e042ccb3-6bca-40f7-b8bb-bacab65e5c94,Clay,3.0,Answer: 3
c303e6ed-3f82-4741-8ba7-a1ea2b61c0c9,GO Mobile Masters,4.0,4
be30c2d9-2896-4b3e-bfca-4469e887e275,Screevo,3.0,Answer: 3
98f0665a-72f8-4161-81a9-e30a86774817,Retisio,3.0,Answer: 3
c79141de-aa67-402e-a91c-f498db8af599,Seed Marketing,4.0,Answer: 4
6f30f3a4-bc98-486e-8aee-cb61d15bb9b3,Camino Robotics,3.0,Answer: 3
e45f80e3-9977-477d-ae99-e1b87ac2ecd3,Cell One Partners,3.0,3
b4b68dc3-8fd1-4b44-a2b9-d56dd87ed040,Kerna Health,5.0,Answer: 5
166b72e9-36f5-484d-b2ed-459929acbf2a,Brinton Design,4.0,Answer: 4
a9649ad8-91a1-4ddf-8606-c7409f9cf24d,Switch Therapeutics,4.0,Answer: 4
e22a39ee-d278-4313-b74e-edbd4b15dc8b,Moby,3.0,Answer: 3
420d7150-7c23-4032-a9db-2b792ed0d35b,Kappa Pay,4.0,Answer: 4
2f9369e5-3e1b-42df-b15f-8835a6ada090,nSight Surgical,3.0,Answer: 3
ef197756-4b07-4be4-a838-735ded0e4263,Catylex,4.0,Answer: 4
e810c05e-7c47-4e85-a471-8534376c492f,Fitscovery,3.0,3
10db6ce5-814f-42ac-921a-6d87c5c8c550,Axio Financial,3.0,3
0833d8f0-9e25-49dc-b30b-5a22a1ad2509,Arcadia Science,4.0,Answer: 4
af1f55a8-2010-4d97-919b-40c9abe0827a,Taker Protocol,3.0,Answer: 3
f7f0b871-7a25-4b75-adea-d2f6068b8506,Member Marketplace,2.0,2
79ebbd44-c855-444c-bba3-9219c177f54b,ALL3D.ai,4.0,Answer: 4
e411eeaa-d2df-48f3-9292-7784ebd45e5e,Riff,3.0,Answer: 3
0c5dbfed-7e73-452d-bcf1-4636521f083b,PTM Therapeutics,3.0,Answer: 3
b2a67863-afd7-4468-a657-204e29265434,Neurava,3.0,Answer: 3
df295260-8701-442b-8c1b-76ccaf6489d6,FuzzyBot,3.0,Answer: 3
40a41c60-5ce0-423f-8527-3cb97c8006e6,ArborXR,3.0,"Answer:
3"
6a56d11d-9dc1-4078-85e1-e303ee340c7a,"IoT Logistics, LLC",2.0,2
6eae8318-16ce-478b-8897-528d53b239e0,Dailo,3.0,3
a03f27d8-be25-40b0-b5ee-7fd00e3d5dbc,Storx Technologies,3.0,3
1206dca0-95ef-4b18-bc55-c2695b1cad20,Loansense,3.0,Answer: 3
aa7c3971-f9cc-4f5a-add5-67d22b1ab8d2,Blossom.team,3.0,3
725c2d57-0699-47c3-8b4e-a65405aff267,The Collaboratory,4.0,Answer: 4
9b276f0e-a88a-4661-84cc-7e75fbfbe2dd,Revitalize Energy,2.0,Answer: 2
5c7a6bd2-79f5-4434-a74a-fd45a03da5e1,Anello Photonics,5.0,Answer: 5
1006ae16-0b70-46f3-9aae-058b0cb756f1,Mantis Robotics,3.0,Answer: 3
8e147c6e-d7a4-4997-a1a7-248acf4f7f0f,ZELITE,2.0,2
c4fab22e-03f8-4da0-a7b1-a9d632c329b4,Govalo,3.0,Answer: 3
c25132af-be5a-4d77-bc5c-4995ad5678bd,COCOTIQUE,3.0,Answer: 3
ae4e2253-c37b-4038-9413-aa54e80a1e6a,Awning,5.0,Answer: 5
274f5a24-4525-4436-be80-c8ea17a48af0,Raxter.io,3.0,Answer: 3
bbf16188-c3c0-49bf-9abc-3a118fe60d73,Agtonomy,4.0,Answer: 4
6d01b169-9416-457d-9f6e-da522dfe18e9,Garuda Therapeutics,4.0,Answer: 4
ad78e926-843f-4291-9c90-cb62d0857781,Sperta,4.0,Answer: 4
0367f047-c594-4534-b08b-69da51b7eab0,Windscape.ai,3.0,Answer: 3
1153513b-0e22-49b5-8ece-c6f0298cd676,NapLab,3.0,Answer: 3
32c12e06-1d72-4c35-870c-8c5edd8c805d,Climatebase,3.0,Answer: 3
0511a917-1715-4a2f-9654-c8fec23d1851,Glitzy Girlz,2.0,2
45b9c774-ced3-456e-b144-5f0ca9ac3534,Synacktiv,3.0,Answer: 3
937d38bd-ffc6-4d63-bb47-4723c1d6fee0,Onespot,3.0,Answer: 3
e4d0ed49-79c7-4938-a0ad-8ea6496dda7a,Toolbox Medical Innovations,5.0,Answer: 5
49b9455c-6c98-49e0-94c8-358686e63fd6,Rista Mobility,3.0,3
50dfe82e-c838-4440-bfab-ab7056b27b6a,College Aid Pro,2.0,Answer: 2
f9564f60-9771-4cb4-b865-2803b1220d04,Decile.ten,3.0,3
6e472ab8-8c28-42ff-804f-c188aa7956cf,BESO,3.0,Answer: 3
d29c4efe-2976-483e-bfd8-d98adff924b3,Cubtale,3.0,3
1313e5c9-0e92-4745-9d43-510a200954d4,Bld Funds,4.0,Answer: 4
d9455717-6e85-447a-b231-b144941a677a,Slope,3.0,3
41d6ded3-65c4-4fb7-b506-54d3faffda23,Regie.ai,3.0,3
50c61821-d521-4ca3-8401-fe6f04a3e823,GiddyUp,4.0,Answer: 4
43e5877b-bba7-48d4-890a-9c416a72999f,Samata Health,3.0,Answer: 3
31b84179-afd0-4564-b09d-a189d790fb12,Kinderfarms,3.0,3
4635b566-ac05-4e83-9c53-35204fdd1cab,Cadence Solutions,3.0,"Answer:
3"
2c5af944-cfa8-4189-8ac1-50c18a483546,Stagebase,3.0,Answer: 3
a890ef68-1b2b-4e6d-a6c4-0f77526dbd1a,Alongside,3.0,Answer: 3
1777bded-0cae-495b-bc91-0efc016a5b23,Wellmarkt,3.0,Answer: 3
94387665-a89a-4869-9f9b-c2369f57ef01,Sommly,3.0,Answer: 3
b6b30b4b-6e64-4535-81a7-7998fa95265c,PolyUno,3.0,3
1e4b40c2-fa0e-486a-9118-3346f71a7819,OurSpace,3.0,Answer: 3
17e1c3ab-00a6-4d62-9dc8-a0f7887c03e2,Florida Dental Benefits,2.0,2
5a67913e-ace8-40c6-8647-c9f3baee4f63,Denver Legal Marketing,3.0,Answer: 3
9b0b05c9-8a75-4c6b-bd5e-4057010ce2f3,Amador Bioscience,4.0,Answer: 4
5e4ff3dc-4c0c-47f3-9481-de9335831c22,Quotehound,3.0,3
fae4b642-f3c9-4200-ada0-8df730bc780f,Bio-Detection K9,5.0,Answer: 5
a7803ed2-3c81-4768-a9b8-6845253cab3d,Diana Health,3.0,Answer: 3
402d96c3-5e0c-4087-a35a-efa6aae1a7ab,Hydroplane,5.0,Answer: 5
a613df62-641a-4ee9-8970-a0385fd0a010,Cocoon,3.0,Answer: 3
ab57bee5-4ce9-4299-9acc-29653633ee81,Prometheus Alternative Investments,3.0,Answer: 3
e80dc277-4144-4560-8c0e-339bf0ad0284,Drbeen,4.0,Answer: 4
7c186a69-e9d2-4b91-b4e7-787b73f58bca,Catenate Corp,3.0,3
97a05cf9-5224-4dd4-8cec-af5d2942c4f9,HTTPie,3.0,3
60e4b4be-43eb-49a3-98e4-56a8e5850e97,supshops,3.0,Answer: 3
7603125c-c14d-403a-b798-e50ccd54de27,Layer3,3.0,Answer: 3
c53a2a29-9e7b-4190-9feb-a3efad070454,MYRA,4.0,Answer: 4
1797b40b-920f-45b1-92a2-b63f85ebf6a0,SavvyFi,3.0,Answer: 3
85ef1514-4758-4320-bdb1-dfbf44f5cd8d,Aeyon,4.0,"Answer:
4"
a1ddeeb9-63d9-4289-a908-bc3606f90f90,FourBurner Technologies,3.0,3
e1e74f8f-e629-44a0-a2ed-5149ab7f701e,NOVOS,5.0,Answer: 5
eff28d5c-9831-4002-9535-5243f1344dfb,itselectric,3.0,Answer: 3
e6029521-187c-4b9f-81fd-a17c7dc5888c,Hone Health,4.0,Answer: 4
bf877ea3-1c44-4ba4-95c7-1e92eb864a6a,Voomer,3.0,Answer: 3
5dd69251-9df9-4d8f-b61c-0154a4aa3cf9,Cruisebound,3.0,Answer: 3
232d1769-f724-40d8-a3fb-2f69c147d7aa,Mason,3.0,3
a42d3f33-ab26-4b2b-8945-a503b582cf6c,RevenueBase,3.0,Answer: 3
696c95eb-b0d0-42cc-858d-411096777244,Subscribili,4.0,[Answer: 4]
82c63dbb-0cc4-411a-b2f7-ab35a36d805b,Criterion Energy Partners,3.0,3
6acb7d87-a8b5-466b-be8b-49c7892ffaf7,Rebuilt,4.0,Answer: 4
a9f3990d-980b-42ec-9d0e-63c8a9e7fc53,MuteMe,3.0,3
b5007de6-ebb2-4e37-819f-0c7a7ad43a57,Bardeen,4.0,Answer: 4
f2e78913-9c90-44ab-8c92-165993b650ca,Aracari Biosciences,4.0,Answer: 4
bbd83f03-1945-47fe-8233-667f20ab3af8,Polygon Labs,3.0,3
256fd079-3c69-40ca-a53b-376f29cd58ce,Dappr,3.0,3
53554700-8333-44ad-85e6-05b389743136,Pastel Network,3.0,3
30c675fb-cd62-4555-a584-db13588a2f1e,ScatterSpoke,3.0,3
3258fff0-54fe-4063-84ee-47975643b8a1,Santa Fe Midstream,3.0,3
8856476e-4747-48c9-928e-77d9069f65d9,Tixologi,3.0,Answer: 3
8c2896e3-2456-47fc-958f-9f16c8adff58,tomtA.ai,3.0,3
7b451d41-303d-4b9c-9f3f-1a9568f9f5cd,Atticus Financial,4.0,Answer: 4
510a939f-2876-4fd7-8554-a8595fc9404e,Monetize360,3.0,Answer: 3
687a8ef0-09be-4ce3-a7a2-4a2f0773acdc,Faraway,4.0,Answer: 4
5df6d69a-2b19-45f6-a9bf-e7695155e1c7,Mondoo,4.0,4
4458a433-e7ae-4202-a367-0e42c52d3ddd,Teamraderie,4.0,"Answer:
4"
8cfbc793-6e13-475b-8dac-12cbf864971c,EKOS.AI,3.0,3
b646b037-6eed-40b6-bc72-e46ffcd1f6b9,SaidThat,3.0,Answer: 3
dfd7c8fe-71ba-43c9-b16d-e8907f2b72fb,Datavations,3.0,Answer: 3
41d7ebe4-0462-413d-aeda-b61939368b41,Elevate,2.0,2
4b3368b5-d8bc-4212-aef9-d340e3644163,Lucas Research,3.0,Answer: 3
5fa1622b-e417-4b7e-8a5e-19cc565563c2,100ms,3.0,Answer: 3
42e38ef2-d157-426d-bd29-012615e02455,Ultipa,5.0,[Answer: 5]
ea824517-a59b-4e10-98f3-57f97b6a34e5,BioSqueeze,4.0,Answer: 4
0bdb0c9c-55a4-4cee-accb-7ef8fe0c5a3e,theJuggl,3.0,Answer: 3
18d2713b-e608-4577-98e5-0c35d37ebc61,Opus Match,3.0,Answer: 3
75b1fac7-45b2-4fd4-a349-8371c28c0bc6,Kismet Technologies,2.0,2
1a5c47db-a3a4-4e44-a4fb-b4c73be6115c,Sonixphere,3.0,3
aa535025-2041-4755-87ff-c2ce2bdd6388,Thyme Care,5.0,Answer: 5
6ce3ee42-ac83-44c8-8f5c-53c1130c7314,Fincent,3.0,Answer: 3
69131e4b-fe8c-4bc6-809b-1a641cb0ec1e,IpiNovyx Bio,4.0,Answer: 4
7ff45831-351c-4b83-88eb-0befc2f84f09,ILO Group,3.0,3
a7f385e8-4936-4829-963e-c4dd884a8978,Insurate,3.0,Answer: 3
c7f26eb3-f8db-4b7a-a01a-3c10b6ad9c86,AleFi,3.0,Answer: 3
1e4c2518-7999-4990-9e85-06d97cbae6ed,Pearl Health,3.0,Answer: 3
b31e63bd-dd8d-4305-ad48-15119057d87d,Banana,3.0,Answer: 3
a1c79c66-7198-412b-ae8c-c8cfccceb452,Playbook,3.0,3
0cbb349f-0314-47d6-bda1-c67422d271d0,Shoptrue,3.0,3
b6175501-0ff3-4383-ad51-23cdef784ba6,CrawlNow,2.0,2
652e7961-cf84-49e2-9367-d8b1dea28d46,Revvable,4.0,Answer: 4
ddb5b506-d21e-47b5-b5f3-b3b604b9ff6d,Ostiio,3.0,Answer: 3
8f3859eb-2931-41c8-9046-6c855f247614,Lin Health,3.0,Answer: 3
4f548787-0153-441e-8977-2ff5b0006566,Extract Companies,3.0,Answer: 3
a233ad73-6ec2-43d2-b274-89ea1fe6c2f8,SportAI,3.0,"Answer:
3"
bfe8ec6e-a18a-45a7-9c29-76b6b67c6f8e,Riverside Energy Group,3.0,Answer: 3
6dce4345-9dbd-4799-80ca-93feb6a03b9d,Call A Doctor Plus,3.0,3
f0e72e6a-669e-4787-b221-f50773b8c87b,Only Epic Holdings,3.0,Answer: 3
2fb89410-7056-485c-a48a-619f885d8747,TechVelocity Partners,3.0,Answer: 3
1cc92169-e10f-40fe-b275-7be9f62d3dec,Accelerate Wind,2.0,2
e5985f91-01a2-45e3-8b71-64f59ce6cfab,Rollzi,2.0,2
edf89e54-3391-4131-8034-2a2d6b9a8127,Urban Machine,3.0,Answer: 3
425fb55c-ae36-415d-aadb-b60677e216b2,TransCrypts,3.0,"Answer:
3"
4ec9c7af-5070-4a53-917c-3cdb5bfb28af,AniV8,3.0,3
18ef1f74-804f-479e-95f5-b1b66af1aa14,ProjectMark,3.0,Answer: 3
13ce91cc-9b06-4be9-924c-75531e10a43a,NeurAbilities Healthcare,3.0,Answer: 3
a714d43e-a111-4828-adcd-e9bec83ba63b,Tenacity,3.0,Answer: 3
80784872-941c-44e0-b0ac-7a295bc029c0,Do Good Foods,3.0,3
6aacfce5-1c6d-465d-a2c9-93fc8968655e,Lenden,2.0,2
481f34c1-744d-4a95-945d-045275a6c9fe,Simple Dealer,3.0,Answer: 3
7fc02f31-40d8-4828-9d1f-a9ac7753655e,Neumora Therapeutics,3.0,3
899c5f46-7d02-4ee4-9154-985f19ba2d6d,Tabania,3.0,Answer: 3
9ef6c987-d1b9-4f4b-877b-edc6b99b7e7b,The Breakaway,4.0,Answer: 4
bc91b552-42a9-4241-a92f-dde9f1193d21,Supra,3.0,3
a864295d-8c09-4a6e-b5f9-af503bfa6e2a,Clevr Blends,3.0,Answer: 3
6b97f804-d49e-4316-9480-be2c44b9daa1,OfferingTree,3.0,Answer: 3
6cbc4bfd-566b-47a5-9cda-12eec634b968,Carbonara App,3.0,3
b6114ed4-7b4e-495f-b3d5-262f8bcee708,Tinyman,3.0,3
a651100b-8b35-4826-9855-25ad6a9d0523,Continuum CRM,4.0,Answer: 4
c465112a-6fcf-42f1-8ba0-c5696068f523,Situs Retail Group,3.0,Answer: 3
a68d215d-015d-4758-934d-e1a323c0044a,Croft Insurance Services,3.0,Answer: 3
1fc3cb94-a977-4e0f-b2f6-4acaa6690434,Union.ai,3.0,3
054b9ec2-96b7-48ad-996a-d631c5a3ca70,DelightChat,4.0,Answer: 4
539e8d1c-d32e-4ced-8a6a-c2ef72f0f641,Chainguard,3.0,Answer: 3
ee33c036-1ffe-4fe3-8f38-45aa69eae485,Service Insight,5.0,Answer: 5
c3162ede-b5b4-4857-8e8d-3ed4897323bb,Crater,3.0,3
bf9178ac-f31b-48cd-a9ef-2cb1238380d3,Learning Economy Foundation,3.0,Answer: 3
7b16d29a-303b-4f9e-a3f6-6138217d32ba,"Instant Accept, LLC",3.0,3
247bf250-e5ac-4190-bafb-39857a6fcc4a,CyberHoot,3.0,Answer: 3
4d2bf268-6eba-4bfb-a765-a10b3dde84f9,Synapsum,4.0,Answer: 4
1594afe9-dd67-4f9e-aa74-c6dbe77e429a,Video Sherpa,3.0,"Answer:
3"
544adc6f-546e-4974-92ad-1eee02457f68,TextExpander,2.0,2
422cf11e-10e4-4256-88cb-897a5f1a27e6,Domotics RE-Technologies,3.0,Answer: 3
5882fe7d-2109-479d-9dbf-9774232a9d07,Content Sparks,3.0,3
759a6664-94a5-4b4f-87f6-0eb0d821d7c4,Courted,4.0,Answer: 4
413dbfc3-4318-4b68-a629-2b4df5ca2645,Straight Teeth Solutions,3.0,3
d82a8902-9eca-42f7-a617-8fa76aca906e,MKT MEDIASTATS,4.0,Answer: 4
4e4729c2-75ec-44ca-88f6-90dacc747584,Littera Education,5.0,Answer: 5
03af0d6d-895b-4d9c-826d-12aecbd1d0aa,Rememery,2.0,2
dc7ac415-4dd9-419c-bfdf-3abf12ff8e7e,OCHO,3.0,Answer: 3
23ad93f8-e8b0-498d-838d-4a46c3a046d0,The Nopo,4.0,Answer: 4
1322aedd-643e-40ae-89a1-56dea6275ce3,Neutrino,2.0,Answer: 2
4574cb1c-ea35-4e54-93df-ed46905f24ac,Vetted Pet Health,3.0,Answer: 3
abd4995a-ad21-4521-81c5-910f41a00dd0,Jiant,3.0,3
71818ede-a608-430c-a422-20471a49afe4,AGX Freight,3.0,Answer: 3
4cb18ce4-ee7a-4866-920f-8670f393e452,Intuitive Interventions,3.0,Answer: 3
2812bc62-2a52-45e2-8073-5446e772bab0,Dhan AI,4.0,Answer: 4
6342bf1d-94fc-4af3-9e1f-2ebffc279f02,DeepSight Technology,3.0,3
c0f91278-2a7a-4531-bd8b-3df4832860bb,APX Platform,2.0,2
62d3b0ae-3e09-47c6-bee1-ae26d0bb18ba,First Page Strategy,3.0,3
ed0ef40b-5075-415b-a44e-12bcff060c12,360MAX,2.0,2
652abdc2-2a4d-4f27-b2ef-519c90d40e58,Paynuity,3.0,3
d17962b7-23ef-48e0-ba72-50561e269f24,B Generous,5.0,Answer: 5
90235db0-0d0d-4905-9504-d9b0984602b9,Summit Venture Studio,3.0,3
1e52a1cc-f184-49ca-9674-44efcb2929f5,Advanced Entry,3.0,Answer: 3
314066b4-9a9f-4195-9c6d-07ad2bb58b20,StoicLane,4.0,Answer: 4
67a4734f-e1f4-4e04-ae2b-8bbc70e9fec3,Lyte,3.0,3
b0c1a97f-ab9f-4ab9-ac77-20ad802ba1d0,Inigo,3.0,Answer: 3
c7901fec-6bef-4393-aaba-31a55a65e38f,boam.ai,4.0,Answer: 4
80b97d22-8e54-483d-b765-20271621b944,Spindle AI (www.spindle.ai),5.0,Answer: 5
f450c18f-564c-43b5-9932-b977af4a9d2b,Synaps Dx,3.0,3
9f662d22-bed4-4bb2-b241-aa40d9a3649c,Immuto Scientific,3.0,3
46675945-34d8-46fd-937e-6b80a9c52d33,FruitScout,3.0,3
4d95d12f-c388-4969-b26d-4f35492fe0d1,Pomelo,4.0,Answer: 4
92e0c0fa-6e0c-4ec4-a511-c3ab4d336b33,POCN,2.0,Answer: 2
2e76f38d-23ce-499b-b5a2-ac965c58f2e2,Hamster Garage,4.0,Answer: 4
7aba04c5-b3b4-48ed-b258-d30ef572cf5e,SugarShot,3.0,3
81dbd4d3-2111-4f9c-94d3-714dac68a118,Ars X Machina (AXM),3.0,3
1ff1c6d2-d135-46c5-b606-4e8e000f2a8e,LS Media,2.0,2
22acdf6f-da19-49ac-8ac5-0561a88424b1,Plantly,3.0,3
d09e24ea-51fb-418c-9d2e-1393ddc54362,Hickory Lane Capital Management,4.0,Answer: 4
1a993cdc-2465-4397-9c2f-eb9419ebd77b,Alkeme Health,3.0,Answer: 3
ffd54075-119b-4fb8-a7c6-348003fd3834,Honely,3.0,Answer: 3
6aa0ae26-f439-46f0-94ef-87db2af59f6d,PALM ERA,3.0,3
